"Plate","Col","Row","rep","Plant","Micr","X","nummicr","summicr","season","springmicr","wellid","X","image","plate","column","row","particles","area","perim","mean","circ","AR","round","solidity","r","g","b","sqmm","colsq","numrow","rowsq","pergreen","colint","aggregation","od600","od450","inoc","urep"
1,10,7,1,"LaRoche","LRD1","",1,"notsummer","Spr","spring","1_7_10",79,"IMG_2102 2.jpg",1,10,"G",2,4475,378.96,73.033,0.7345,1.577,0.634,0.915,88.9245,91.6075,38.4275,2.68413828280535,100,7,49,0.418376457746752,71.3596078431373,11.8086341566392,0.042,0.045,"PlusMicr","LaRoche.1"
1,10,8,1,"LaRoche","LRD1","",1,"notsummer","Spr","spring","1_8_10",80,"IMG_2102 2.jpg",1,10,"H",1,3038,264.049,68.644,0.548,1.377,0.726,0.809,80.732,89.049,36.143,1.82221499512014,100,8,64,0.432436238612304,73.0807843137255,11.5054402781302,0.043,0.047,"PlusMicr","LaRoche.1"
1,11,1,1,"LaRoche","LRD2","",2,"summer","Sum","notspring","1_1_11",81,"IMG_2102 2.jpg",1,11,"A",1,5519,304.978,65.857,0.746,1.612,0.62,0.915,74.999,88.841,33.854,3.31033724755368,121,1,1,0.449386425485852,74.1737254901961,18.096387280394,0.048,0.056,"PlusMicr","LaRoche.1"
1,11,2,1,"LaRoche","LRD2","",2,"summer","Sum","notspring","1_2_11",82,"IMG_2102 2.jpg",1,11,"B",1,2816,212.066,79.427,0.787,1.683,0.594,0.966,96.371,100.098,42.059,1.6890577439955,121,2,4,0.419648846257043,68.8521568627451,13.2788848754633,0.067,0.089,"PlusMicr","LaRoche.1"
1,11,3,1,"LaRoche","LRD2","",2,"summer","Sum","notspring","1_3_11",83,"IMG_2102 2.jpg",1,11,"C",4,5303,593.998,70.8425,0.61825,1.955,0.5535,0.8495,83.06825,87.9885,41.47425,3.18077884105402,121,3,9,0.414003133660501,72.2186274509804,8.92763948700164,0.057,0.072,"PlusMicr","LaRoche.1"
1,11,4,1,"LaRoche","LRD2","",2,"summer","Sum","notspring","1_4_11",84,"IMG_2102 2.jpg",1,11,"D",2,2556,360.132,86.281,0.5075,1.745,0.574,0.8495,100.644,103.671,54.4175,1.53310781024591,121,4,16,0.400687969234634,66.1643137254902,7.09739762087235,0.07,0.086,"PlusMicr","LaRoche.1"
1,11,5,1,"LaRoche","LRD2","",2,"summer","Sum","notspring","1_5_11",85,"IMG_2102 2.jpg",1,11,"E",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,121,5,25,NA,NA,NA,0.064,0.082,"PlusMicr","LaRoche.1"
1,11,6,1,"LaRoche","LRD2","",2,"summer","Sum","notspring","1_6_11",86,"IMG_2102 2.jpg",1,11,"F",1,5162,408.316,56.32,0.389,1.505,0.665,0.739,65.915,76.096,26.973,3.09620599236675,121,6,36,0.450314822705108,77.9137254901961,12.6421693002478,0.075,0.098,"PlusMicr","LaRoche.1"
1,11,7,1,"LaRoche","LRD2","",2,"summer","Sum","notspring","1_7_11",87,"IMG_2102 2.jpg",1,11,"G",1,5712,336.919,70.924,0.632,1.454,0.688,0.892,82.141,92.417,38.178,3.42610008299087,121,7,49,0.434421066486161,72.1866666666667,16.9536298041963,0.049,0.057,"PlusMicr","LaRoche.1"
1,11,8,1,"LaRoche","LRD2","",2,"summer","Sum","notspring","1_8_11",88,"IMG_2102 2.jpg",1,11,"H",1,3289,284.593,66.843,0.51,1.629,0.614,0.805,78.867,86.101,35.431,1.97276666193224,121,8,64,0.429647852534194,73.7870588235294,11.5568548769646,0.044,0.047,"PlusMicr","LaRoche.1"
1,12,1,1,"LaRoche","LRD3","",3,"summer","Sum","notspring","1_1_12",89,"IMG_2102 2.jpg",1,12,"A",2,13439,980.23,69.6615,0.524,1.5435,0.6785,0.835,79.1285,90.5415,39.4085,8.06081215254102,144,1,1,0.433050265809253,72.6817647058823,13.71004764188,0.043,0.048,"PlusMicr","LaRoche.1"
1,12,2,1,"LaRoche","LRD3","",3,"summer","Sum","notspring","1_2_12",90,"IMG_2102 2.jpg",1,12,"B",1,1657,173.823,71.174,0.689,1.534,0.652,0.923,84.331,90.52,38.651,0.993880923934851,144,2,4,0.423977292952759,72.0886274509804,9.53268554794245,0.099,0.143,"PlusMicr","LaRoche.1"
1,12,3,1,"LaRoche","LRD3","",3,"summer","Sum","notspring","1_3_12",91,"IMG_2102 2.jpg",1,12,"C",1,2116,255.865,96.353,0.406,1.366,0.732,0.791,119.765,116.43,52.85,1.26919253774662,144,3,9,0.402809251154664,62.2145098039216,8.26998612549587,0.052,0.06,"PlusMicr","LaRoche.1"
1,12,4,1,"LaRoche","LRD3","",3,"summer","Sum","notspring","1_4_12",92,"IMG_2102 2.jpg",1,12,"D",1,2853,225.765,64.118,0.703,1.372,0.729,0.919,74.407,82.859,35.169,1.71125061918294,144,4,16,0.430581754878271,74.8556862745098,12.637034084114,0.067,0.087,"PlusMicr","LaRoche.1"
1,12,5,1,"LaRoche","LRD3","",3,"summer","Sum","notspring","1_5_12",93,"IMG_2102 2.jpg",1,12,"E",2,7490,545.712,73.574,0.63,1.7995,0.5565,0.903,88.0015,94.6455,38.0565,4.49255770686303,144,5,25,0.428835519146729,71.1474509803922,13.7251883777524,0.065,0.077,"PlusMicr","LaRoche.1"
1,12,6,1,"LaRoche","LRD3","",3,"summer","Sum","notspring","1_6_12",94,"IMG_2102 2.jpg",1,12,"F",2,7452,561.755,76.7645,0.5895,1.91,0.5315,0.853,92.1135,98.327,39.8735,4.46976502423809,144,6,36,0.426925849058242,69.8962745098039,13.2655695098397,0.051,0.058,"PlusMicr","LaRoche.1"
1,12,7,1,"LaRoche","LRD3","",3,"summer","Sum","notspring","1_7_12",95,"IMG_2102 2.jpg",1,12,"G",3,6224,590.968,75.2233333333333,0.66,1.74366666666667,0.608,0.919666666666667,92.2996666666667,94.7436666666667,38.6003333333333,3.73320149099005,144,7,49,0.419881790019958,70.5006535947713,10.5318731301864,0.043,0.048,"PlusMicr","LaRoche.1"
1,12,8,1,"LaRoche","LRD3","",3,"summer","Sum","notspring","1_8_12",96,"IMG_2102 2.jpg",1,12,"H",1,13055,649.227,64.299,0.389,1.629,0.614,0.812,76.799,84.94,31.21,7.83048609654163,144,8,64,0.440219954495748,74.7847058823529,20.1085290661048,0.044,0.047,"PlusMicr","LaRoche.1"
2,1,1,1,"LaRoche","LRD4","",4,"summer","Sum","notspring","2_1_1",97,"IMG_2103.jpg",2,1,"A",1,1659,165.137,85,0.764,1.562,0.64,0.919,93.599,105.327,31.366,2.45281622497056,1,1,1,0.45736282632484,66.6666666666667,10.0462040608707,0.052,0.059,"PlusMicr","LaRoche.1"
2,1,2,1,"LaRoche","LRD4","",4,"summer","Sum","notspring","2_2_1",98,"IMG_2103.jpg",2,1,"B",1,2368,215.865,85,0.639,1.345,0.744,0.892,76.238,90.783,27.096,3.50106619694412,1,2,4,0.467671558905196,66.6666666666667,10.9698190999004,0.047,0.053,"PlusMicr","LaRoche.1"
2,1,3,1,"LaRoche","LRD4","",4,"summer","Sum","notspring","2_3_1",99,"IMG_2103.jpg",2,1,"C",2,3005,328.634,85,0.6805,2.018,0.535,0.931,87.6625,101.1525,31.5365,4.44286483184842,1,3,9,0.459050653160972,66.6666666666667,9.14391085523713,0.047,0.054,"PlusMicr","LaRoche.1"
2,1,4,1,"LaRoche","LRD4","",4,"summer","Sum","notspring","2_4_1",100,"IMG_2103.jpg",2,1,"D",2,5231,528.399,85.0725,0.521,2.0905,0.479,0.854,100.5665,110.5275,38.3085,7.7339853362393,1,4,16,0.443169174326641,66.6382352941176,9.89971593436021,0.047,0.053,"PlusMicr","LaRoche.1"
2,1,5,1,"LaRoche","LRD4","",4,"summer","Sum","notspring","2_5_1",101,"IMG_2103.jpg",2,1,"E",1,1452,159.196,85,0.72,1.64,0.61,0.916,98.826,111.406,36.747,2.14676863089648,1,5,25,0.45107478773499,66.6666666666667,9.12083218171311,0.053,0.063,"PlusMicr","LaRoche.1"
2,1,6,1,"LaRoche","LRD4","",4,"summer","Sum","notspring","2_6_1",102,"IMG_2103.jpg",2,1,"F",1,1029,123.539,85,0.847,1.423,0.703,0.955,87.731,92.398,30.181,1.52136702561465,1,6,36,0.439341923826732,66.6666666666667,8.32935348351533,0.048,0.054,"PlusMicr","LaRoche.1"
2,1,7,1,"LaRoche","LRD4","",4,"summer","Sum","notspring","2_7_1",103,"IMG_2103.jpg",2,1,"G",1,2232,266.149,85,0.396,2.078,0.481,0.715,105.09,111.717,42.346,3.29999144914665,1,7,49,0.431085111883713,66.6666666666667,8.38627986578946,0.086,0.109,"PlusMicr","LaRoche.1"
2,1,8,1,"LaRoche","LRD4","",4,"summer","Sum","notspring","2_8_1",104,"IMG_2103.jpg",2,1,"H",2,1178,228.852,85,0.574,2.5215,0.3965,0.9025,63.557,76.804,26.3465,1.74166215371629,1,8,64,0.460711125774185,66.6666666666667,5.14743152779963,0.074,0.097,"PlusMicr","LaRoche.1"
2,2,1,1,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","2_1_2",105,"IMG_2103.jpg",2,2,"A",1,2009,183.238,85,0.752,1.291,0.774,0.912,78.788,93.044,23.195,2.97028800239051,4,1,1,0.477082660349593,66.6666666666667,10.9638830373612,0.051,0.061,"PlusMicr","LaRoche.1"
2,2,2,1,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","2_2_2",106,"IMG_2103.jpg",2,2,"B",1,965,120.953,85,0.829,1.254,0.798,0.935,85.275,98.874,29.589,1.42674361488643,4,2,4,0.462594391264071,66.6666666666667,7.97830562284524,0.041,0.045,"PlusMicr","LaRoche.1"
2,2,3,1,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","2_3_2",107,"IMG_2103.jpg",2,2,"C",1,1582,188.368,85,0.56,1.469,0.681,0.872,91.525,102.954,29.341,2.33897243393817,4,3,9,0.45998570279689,66.6666666666667,8.39845408986664,0.037,0.039,"PlusMicr","LaRoche.1"
2,2,4,1,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","2_4_2",108,"IMG_2103.jpg",2,2,"D",1,1774,233.078,85,0.41,1.742,0.574,0.857,110.921,116.187,46.661,2.62284266612283,4,4,16,0.424397941330099,66.6666666666667,7.61118595491638,0.038,0.039,"PlusMicr","LaRoche.1"
2,2,5,1,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","2_5_2",109,"IMG_2103.jpg",2,2,"E",2,2027,261.664,85,0.7405,1.482,0.6815,0.91,106.2895,113.358,38.416,2.99690083665782,4,5,25,0.43926397960192,66.6666666666667,7.74657576128164,0.045,0.05,"PlusMicr","LaRoche.1"
2,2,6,1,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","2_6_2",110,"IMG_2103.jpg",2,2,"F",2,3108,351.747,88.4755,0.6175,2.0155,0.4975,0.862,113.554,113.076,41.7225,4.59514938348915,4,6,36,0.421371144297147,65.3037254901961,8.83589625497872,0.042,0.046,"PlusMicr","LaRoche.1"
2,2,7,1,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","2_7_2",111,"IMG_2103.jpg",2,2,"G",3,2602,347.747,85,0.769,1.44366666666667,0.731333333333333,0.916,91.66,96.8496666666667,34.5753333333333,3.84703304241917,4,7,49,0.434137959372736,66.6666666666667,7.48245132236942,0.043,0.047,"PlusMicr","LaRoche.1"
2,2,8,1,"LaRoche","LRD5","",6,"notsummer","Fall","notspring","2_8_2",112,"IMG_2103.jpg",2,2,"H",1,315,154.652,85.702,0.166,2.661,0.376,0.477,118.079,117.168,66.098,0.465724599677954,4,8,64,0.388816804659112,66.3913725490196,2.0368310788092,0.037,0.039,"PlusMicr","LaRoche.1"
2,3,1,1,"LaRoche","LRD6","",7,"notsummer","Fall","notspring","2_1_3",113,"IMG_2103.jpg",2,3,"A",1,1069,161.095,85,0.518,2.053,0.487,0.757,107.238,113.529,45.59,1.58050665731979,9,1,1,0.426228708087266,66.6666666666667,6.63583599739284,0.06,0.07,"PlusMicr","LaRoche.1"
2,3,2,1,"LaRoche","LRD6","",7,"notsummer","Fall","notspring","2_2_3",114,"IMG_2103.jpg",2,3,"B",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,2,4,NA,NA,NA,0.042,0.047,"PlusMicr","LaRoche.1"
2,3,3,1,"LaRoche","LRD6","",7,"notsummer","Fall","notspring","2_3_3",115,"IMG_2103.jpg",2,3,"C",2,1287,190.551,85,0.852,1.44,0.696,0.937,132.947,124.558,60.947,1.90281765011279,9,3,9,0.391135869770012,66.6666666666667,6.75409732827432,0.096,0.124,"PlusMicr","LaRoche.1"
2,3,4,1,"LaRoche","LRD6","",7,"notsummer","Fall","notspring","2_4_3",116,"IMG_2103.jpg",2,3,"D",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,4,16,NA,NA,NA,0.069,0.087,"PlusMicr","LaRoche.1"
2,3,5,1,"LaRoche","LRD6","",7,"notsummer","Fall","notspring","2_5_3",117,"IMG_2103.jpg",2,3,"E",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,5,25,NA,NA,NA,0.063,0.072,"PlusMicr","LaRoche.1"
2,3,6,1,"LaRoche","LRD6","",7,"notsummer","Fall","notspring","2_6_3",118,"IMG_2103.jpg",2,3,"F",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,6,36,NA,NA,NA,0.055,0.065,"PlusMicr","LaRoche.1"
2,3,7,1,"LaRoche","LRD6","",7,"notsummer","Fall","notspring","2_7_3",119,"IMG_2103.jpg",2,3,"G",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,7,49,NA,NA,NA,0.04,0.043,"PlusMicr","LaRoche.1"
2,3,8,1,"LaRoche","LRD6","",7,"notsummer","Fall","notspring","2_8_3",120,"IMG_2103.jpg",2,3,"H",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,8,64,NA,NA,NA,0.076,0.099,"PlusMicr","LaRoche.1"
2,4,1,1,"LaRoche","LRD7","",8,"notsummer","Winter","notspring","2_1_4",121,"IMG_2103.jpg",2,4,"A",1,326,89.012,85,0.517,3.209,0.312,0.831,145.61,144.117,77.466,0.481987998396867,16,1,1,0.392482972169949,66.6666666666667,3.66242753786006,NA,NA,"PlusMicr","LaRoche.1"
2,4,2,1,"LaRoche","LRD7","",8,"notsummer","Winter","notspring","2_2_4",122,"IMG_2103.jpg",2,4,"B",1,1909,174.167,85,0.791,1.346,0.743,0.93,76.519,87.488,33.965,2.82243892312767,16,2,4,0.441921079748651,66.6666666666667,10.9607445727377,0.048,0.054,"PlusMicr","LaRoche.1"
2,4,3,1,"LaRoche","LRD7","",8,"notsummer","Winter","notspring","2_3_4",123,"IMG_2103.jpg",2,4,"C",2,2530,310.433,85,0.645,1.7665,0.566,0.867,102.102,108.048,42.9355,3.74058170534992,16,3,9,0.426922917354017,66.6666666666667,8.14990674316197,0.08,0.109,"PlusMicr","LaRoche.1"
2,4,4,1,"LaRoche","LRD7","",8,"notsummer","Winter","notspring","2_4_4",124,"IMG_2103.jpg",2,4,"D",1,1149,133.882,85,0.806,1.222,0.818,0.938,129.114,130.117,52.347,1.69878592073006,16,4,16,0.417606506235999,66.6666666666667,8.58218431155794,0.066,0.085,"PlusMicr","LaRoche.1"
2,4,5,1,"LaRoche","LRD7","",8,"notsummer","Winter","notspring","2_5_4",125,"IMG_2103.jpg",2,4,"E",1,1576,162.853,85.485,0.747,1.464,0.683,0.925,154.159,148.953,72.079,2.3301014891824,16,5,25,0.397005791716752,66.4764705882353,9.67743916292607,0.039,0.042,"PlusMicr","LaRoche.1"
2,4,6,1,"LaRoche","LRD7","",8,"notsummer","Winter","notspring","2_6_4",126,"IMG_2103.jpg",2,4,"F",2,3020,336.676,85,0.676,1.4755,0.689,0.859,122.741,125.7365,50.6515,4.46504219373785,16,6,36,0.420342059780229,66.6666666666667,8.97004835509511,0.043,0.047,"PlusMicr","LaRoche.1"
2,4,7,1,"LaRoche","LRD7","",8,"notsummer","Winter","notspring","2_7_4",127,"IMG_2103.jpg",2,4,"G",1,1499,166.167,85,0.682,1.86,0.538,0.901,137.556,139.312,66.118,2.21625769815001,16,7,49,0.406174012933472,66.6666666666667,9.02104509318938,0.041,0.044,"PlusMicr","LaRoche.1"
2,4,8,1,"LaRoche","LRD7","",8,"notsummer","Winter","notspring","2_8_4",128,"IMG_2103.jpg",2,4,"H",1,1511,157.439,85,0.766,1.305,0.767,0.93,103.031,110.281,40.345,2.23399958766155,16,8,64,0.434764268283548,66.6666666666667,9.59736786946055,0.043,0.048,"PlusMicr","LaRoche.1"
2,5,1,1,"LaRoche","n","",NA,"notsummer",NA,NA,"2_1_5",129,"IMG_2103.jpg",2,5,"A",1,1213,147.196,85,0.704,1.645,0.608,0.898,84.799,85.52,33.007,1.79340933145828,25,1,1,0.420605333307103,66.6666666666667,8.24071306285497,0.077,0.109,"NoMicr","LaRoche.1"
2,5,2,1,"LaRoche","n","",NA,"notsummer",NA,NA,"2_2_5",130,"IMG_2103.jpg",2,5,"B",1,1446,154.368,85,0.763,1.378,0.726,0.92,60.807,74.521,25.172,2.13789768614071,25,2,4,0.464305295950156,66.6666666666667,9.3672263681592,0.063,0.082,"NoMicr","LaRoche.1"
2,5,3,1,"LaRoche","n","",NA,"notsummer",NA,NA,"2_3_5",131,"IMG_2103.jpg",2,5,"C",1,1402,145.924,85,0.827,1.474,0.678,0.946,77.685,87.372,28.679,2.07284409126505,25,3,9,0.450984845356568,66.6666666666667,9.60774101587127,0.05,0.058,"NoMicr","LaRoche.1"
2,5,4,1,"LaRoche","n","",NA,"notsummer",NA,NA,"2_4_5",132,"IMG_2103.jpg",2,5,"D",1,2090,191.238,85,0.718,1.593,0.628,0.918,97.772,110.865,41.834,3.09004575659341,25,4,16,0.44262609244184,66.6666666666667,10.9287903031824,0.044,0.049,"NoMicr","LaRoche.1"
2,5,5,1,"LaRoche","n","",NA,"notsummer",NA,NA,"2_5_5",133,"IMG_2103.jpg",2,5,"E",2,1916,241.764,85,0.7325,1.4245,0.703,0.9,88.96,100.0775,33.077,2.83278835867607,25,5,25,0.450567162431989,66.6666666666667,7.9250839661819,0.052,0.062,"NoMicr","LaRoche.1"
2,5,6,1,"LaRoche","n","",NA,"notsummer",NA,NA,"2_6_5",134,"IMG_2103.jpg",2,5,"F",2,2472,272.634,85,0.8245,1.4015,0.716,0.94,110.67,115.894,46.9995,3.65482923937747,25,6,36,0.423645698347916,66.6666666666667,9.0671009485244,0.038,0.041,"NoMicr","LaRoche.1"
2,5,7,1,"LaRoche","n","",NA,"notsummer",NA,NA,"2_7_5",135,"IMG_2103.jpg",2,5,"G",1,527,110.569,85.083,0.542,2.253,0.444,0.877,93.013,99.4,43.347,0.779164647715181,25,7,49,0.421615201900238,66.6341176470588,4.76625455597862,0.044,0.047,"NoMicr","LaRoche.1"
2,5,8,1,"LaRoche","n","",NA,"notsummer",NA,NA,"2_8_5",136,"IMG_2103.jpg",2,5,"H",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,25,8,64,NA,NA,NA,0.043,0.047,"NoMicr","LaRoche.1"
2,6,1,2,"ThompsonFarm","TD7","",7,"notsummer","Fall","notspring","2_1_6",137,"IMG_2103.jpg",2,6,"A",2,5341,421.789,87.6825,0.7385,1.602,0.644,0.919,142.955,149.3465,69.4155,7.89661932342843,36,1,1,0.412882170315468,65.6147058823529,12.6627294689999,0.039,0.042,"PlusMicr","ThompsonFarm.2"
2,6,2,2,"ThompsonFarm","TD7","",7,"notsummer","Fall","notspring","2_2_6",138,"IMG_2103.jpg",2,6,"B",2,7889,558.885,85,0.584,2.0145,0.538,0.89,119.94,133.4305,53.3835,11.6638138630457,36,2,4,0.434975583040482,66.6666666666667,14.1156051781672,0.038,0.042,"PlusMicr","ThompsonFarm.2"
2,6,3,2,"ThompsonFarm","TD7","",7,"notsummer","Fall","notspring","2_3_6",139,"IMG_2103.jpg",2,6,"C",2,7646,570.884,85,0.5895,2.1505,0.465,0.8465,123.959,137.0415,55.273,11.304540600437,36,3,9,0.433300608492333,66.6666666666667,13.3932637803827,0.04,0.044,"PlusMicr","ThompsonFarm.2"
2,6,4,2,"ThompsonFarm","TD7","",7,"notsummer","Fall","notspring","2_4_6",140,"IMG_2103.jpg",2,6,"D",2,4876,396.617,85.027,0.7615,1.672,0.6215,0.924,143.121,150.9905,70.144,7.20912110485621,36,4,16,0.414518106109585,66.6560784313725,12.2939763045961,0.038,0.04,"PlusMicr","ThompsonFarm.2"
2,6,5,2,"ThompsonFarm","TD7","",7,"notsummer","Fall","notspring","2_5_6",141,"IMG_2103.jpg",2,6,"E",3,9853,717.394,85,0.723,1.79166666666667,0.570666666666667,0.909333333333333,119.398333333333,134.221333333333,55.3323333333333,14.5675697797679,36,5,25,0.434440732972544,66.6666666666667,13.7344332403115,0.038,0.041,"PlusMicr","ThompsonFarm.2"
2,6,6,2,"ThompsonFarm","TD7","",7,"notsummer","Fall","notspring","2_6_6",142,"IMG_2103.jpg",2,6,"F",1,684,109.054,85,0.723,1.528,0.654,0.891,120.427,130.57,64.472,1.01128770215784,36,6,36,0.413891697757941,66.6666666666667,6.27212206796633,0.038,0.041,"PlusMicr","ThompsonFarm.2"
2,6,7,2,"ThompsonFarm","TD7","",7,"notsummer","Fall","notspring","2_7_6",143,"IMG_2103.jpg",2,6,"G",1,2961,240.108,85,0.645,2.001,0.5,0.884,122.969,137.336,55.339,4.37781123697277,36,7,49,0.435097768371963,66.6666666666667,12.33195062222,0.227,0.178,"PlusMicr","ThompsonFarm.2"
2,6,8,2,"ThompsonFarm","TD7","",7,"notsummer","Fall","notspring","2_8_6",144,"IMG_2103.jpg",2,6,"H",2,5567,461.629,85,0.5555,2.743,0.383,0.879,120.318,133.562,60.3615,8.23075824256245,36,8,64,0.425029793964196,66.6666666666667,12.0594676677592,0.039,0.041,"PlusMicr","ThompsonFarm.2"
2,7,1,2,"ThompsonFarm","TD5","",5,"notsummer","Fall","notspring","2_1_7",145,"IMG_2104.jpg",2,7,"A",1,1714,249.439,84.131,0.346,3.112,0.321,0.766,101.33,109.695,41.438,2.44526219938847,49,1,1,0.434499312770584,67.0074509803922,6.87141946528009,0.041,0.045,"PlusMicr","ThompsonFarm.2"
2,7,2,2,"ThompsonFarm","TD5","",5,"notsummer","Fall","notspring","2_2_7",146,"IMG_2104.jpg",2,7,"B",1,2502,236.894,85.396,0.56,2.79,0.358,0.909,101.454,114.119,40.652,3.56945508918901,49,2,4,0.445385891306469,66.5113725490196,10.5616858172854,0.04,0.043,"PlusMicr","ThompsonFarm.2"
2,7,3,2,"ThompsonFarm","TD5","",5,"notsummer","Fall","notspring","2_3_7",147,"IMG_2104.jpg",2,7,"C",1,4088,389.546,97.977,0.339,1.696,0.59,0.698,115.557,125.524,52.906,5.83210727602105,49,3,9,0.426971260633974,61.5776470588235,10.4942676859729,0.038,0.041,"PlusMicr","ThompsonFarm.2"
2,7,4,2,"ThompsonFarm","TD5","",5,"notsummer","Fall","notspring","2_4_7",148,"IMG_2104.jpg",2,7,"D",2,5212,461.203,89.711,0.6255,1.818,0.551,0.8615,104.795,115.7905,48.5765,7.43565144878222,49,4,16,0.43018888253171,64.8192156862745,11.300880523327,0.04,0.045,"PlusMicr","ThompsonFarm.2"
2,7,5,2,"ThompsonFarm","TD5","",5,"notsummer","Fall","notspring","2_5_7",149,"IMG_2104.jpg",2,7,"E",1,609,99.154,83.66,0.778,1.442,0.694,0.949,96.204,106.511,48.174,0.86882420036615,49,5,25,0.424534355830666,67.1921568627451,6.14196098997519,0.041,0.045,"PlusMicr","ThompsonFarm.2"
2,7,6,2,"ThompsonFarm","TD5","",5,"notsummer","Fall","notspring","2_6_7",150,"IMG_2104.jpg",2,7,"F",1,2299,222.108,73.66,0.586,2.319,0.431,0.904,88.379,100.992,31.695,3.27984702240029,49,6,36,0.456840943428659,71.1137254901961,10.3508203216453,0.046,0.054,"PlusMicr","ThompsonFarm.2"
2,7,7,2,"ThompsonFarm","TD5","",5,"notsummer","Fall","notspring","2_7_7",151,"IMG_2104.jpg",2,7,"G",3,6590,620.482,84.794,0.681333333333333,2.013,0.565333333333333,0.877,100.48,111.995333333333,41.9483333333333,9.40156236521006,49,7,49,0.440192277710013,66.7474509803922,10.6207754616572,0.041,0.046,"PlusMicr","ThompsonFarm.2"
2,7,8,2,"ThompsonFarm","TD5","",5,"notsummer","Fall","notspring","2_8_7",152,"IMG_2104.jpg",2,7,"H",1,6388,423.588,77.218,0.447,1.149,0.87,0.831,93.285,104.76,33.549,9.11338093914444,49,8,64,0.452343324956605,69.718431372549,15.0806916154376,0.039,0.039,"PlusMicr","ThompsonFarm.2"
2,8,1,2,"ThompsonFarm","TD3","",3,"summer","Sum","notspring","2_1_8",153,"IMG_2104.jpg",2,8,"A",1,3767,257.078,77.278,0.716,1.919,0.521,0.933,93.241,106.347,32.198,5.37415560390687,64,1,1,0.458815459087262,69.6949019607843,14.6531402920514,0.038,0.038,"PlusMicr","ThompsonFarm.2"
2,8,2,2,"ThompsonFarm","TD3","",3,"summer","Sum","notspring","2_2_8",154,"IMG_2104.jpg",2,8,"B",1,2389,218.024,104.251,0.632,2.505,0.399,0.954,122.027,131.989,58.836,3.40824468747903,64,2,4,0.421889583573063,59.1172549019608,10.957509265035,0.037,0.042,"PlusMicr","ThompsonFarm.2"
2,8,3,2,"ThompsonFarm","TD3","",3,"summer","Sum","notspring","2_3_8",155,"IMG_2104.jpg",2,8,"C",1,1342,149.681,90.526,0.753,1.86,0.538,0.927,105.472,116.256,50.045,1.91455185039634,64,3,9,0.427768762901392,64.4996078431373,8.96573379386829,0.038,0.04,"PlusMicr","ThompsonFarm.2"
2,8,4,2,"ThompsonFarm","TD3","",3,"summer","Sum","notspring","2_4_8",156,"IMG_2104.jpg",2,8,"D",1,5913,379.061,101.315,0.517,1.297,0.771,0.859,119.037,127.967,57.055,8.4357265956733,64,4,16,0.420862398416097,60.2686274509804,15.5990724448044,0.037,0.04,"PlusMicr","ThompsonFarm.2"
2,8,5,2,"ThompsonFarm","TD3","",3,"summer","Sum","notspring","2_5_8",157,"IMG_2104.jpg",2,8,"E",1,3297,258.25,78.49,0.621,2.169,0.461,0.876,92.266,105.833,37.309,4.70363446405122,64,5,25,0.449572656834092,69.2196078431373,12.7666989351404,0.037,0.041,"PlusMicr","ThompsonFarm.2"
2,8,6,2,"ThompsonFarm","TD3","",3,"summer","Sum","notspring","2_6_8",158,"IMG_2104.jpg",2,8,"F",1,2568,228.752,98.189,0.617,2.317,0.432,0.898,115.654,124.681,54.288,3.66361337691342,64,6,36,0.423188277900911,61.4945098039216,11.2261313562286,0.037,0.04,"PlusMicr","ThompsonFarm.2"
2,8,7,2,"ThompsonFarm","TD3","",3,"summer","Sum","notspring","2_7_8",159,"IMG_2104.jpg",2,8,"G",2,4596,416.759,99.2815,0.659,1.6115,0.6425,0.8805,116.5525,126.1045,55.237,6.55684076335439,64,7,49,0.423320040014233,61.0660784313726,11.027956204905,0.039,0.038,"PlusMicr","ThompsonFarm.2"
2,8,8,2,"ThompsonFarm","TD3","",3,"summer","Sum","notspring","2_8_8",160,"IMG_2104.jpg",2,8,"H",1,4005,276.877,79.264,0.657,1.239,0.807,0.88,94.952,108.56,34.317,5.71369609600399,64,8,64,0.456462416273877,68.9160784313726,14.4649067997703,0.043,0.045,"PlusMicr","ThompsonFarm.2"
2,9,1,2,"ThompsonFarm","TD1","",1,"notsummer","Spr","spring","2_1_9",161,"IMG_2104.jpg",2,9,"A",2,1755,289.22,93.6965,0.496,1.8815,0.5455,0.8475,108.3265,116.0135,56.7125,2.50375446903546,81,1,1,0.412782309355014,63.2562745098039,6.06804508678515,0.05,0.059,"PlusMicr","ThompsonFarm.2"
